Artist_id,Artist_album_id,Artist_album_name,Album_tracks,Album_release_date
5xhVZ42ABidt3DS9HJ5Uzm,2JMa0Py46M7Iv5b61Mt3hB,Record of Youth (Original Television Soundtrack) Pt. 11,4,2020-10-20
5xhVZ42ABidt3DS9HJ5Uzm,3dUnWJ6LwEcnXXCTvYPzyf,It's Okay to Not Be Okay (Original Television Soundtrack) Special Track vol.2,6,2020-07-18
5xhVZ42ABidt3DS9HJ5Uzm,5P1SHkgikzqumSuoWmh8eS,PRIMITIVE,2,2020-02-28
5xhVZ42ABidt3DS9HJ5Uzm,2iKwpVaCcbyUUT0UzOcVkR,"HE IS PSYCHOMETRIC (Original Television Soundtrack), Pt. 5",2,2019-04-22
5xhVZ42ABidt3DS9HJ5Uzm,3spwTR4Shxlt9aqnPaKObr,Rookie Cops (Original Television Soundtrack),44,2022-03-16
5xhVZ42ABidt3DS9HJ5Uzm,3rqvJoshIPePxrNH6Oj3Iv,HE IS PSYCHOMETRIC (Original Television Soundtrack),14,2019-05-01
5xhVZ42ABidt3DS9HJ5Uzm,1YZC0Nnxiz7f5LM3VFWxkK,Silence,1,2023-10-28
0E6oEhZZtQvj811iXQFLrB,7fGKnOYEvizrbor8VsHAGw,沒事的,10,2024-05-10
0E6oEhZZtQvj811iXQFLrB,2OcafcgIRbdMhbAKjrYRVB,說故事的歌,10,2022-05-27
0E6oEhZZtQvj811iXQFLrB,4Yv4FheCxYDL2RP73SNKrz,候鳥,12,2019-10-18
0E6oEhZZtQvj811iXQFLrB,7oNDn8QV6B4Fpk8IC7sqNy,人生我敬你一杯,11,2017-11-03
0E6oEhZZtQvj811iXQFLrB,1mq5i1lEFo3Ty1XggRcxuM,神秘世界,11,2016-04-08
0E6oEhZZtQvj811iXQFLrB,7igoOF4tZdaVC57NzreN29,上水的花,11,2014-05-08
0E6oEhZZtQvj811iXQFLrB,4e3ogxH31Ahx02cK6uKW0I,好好先生,10,2013-01-31
0E6oEhZZtQvj811iXQFLrB,2VTfwQ4IzkwFBGrsCLL78j,思念會驚,10,2011-12-27
0E6oEhZZtQvj811iXQFLrB,0OFap7LvZ4AZUkcein45fr,孤獨的和弦,10,2011-02-01
0E6oEhZZtQvj811iXQFLrB,1QusSt655vKz6GrF5X6x22,愛作夢的人,10,2009-12-18
0E6oEhZZtQvj811iXQFLrB,5qObySqk2f9ZbcJh1rzZXp,我是蕭煌奇,10,2008-12-12
0E6oEhZZtQvj811iXQFLrB,3SWpgK5XnIBvC3RXSSBlST,真·情·歌,12,2007-12-01
0E6oEhZZtQvj811iXQFLrB,0upsYkFzq8Z9LdH03375O4,我們的故事,13,2006-09-01
0E6oEhZZtQvj811iXQFLrB,4wW2SR6O2NRbPvQVEQTXZK,黑色吉他,11,2004-12-24
0E6oEhZZtQvj811iXQFLrB,6xVpfmtVtbsdnxAJ88nuPF,你是我的眼,10,2002-12-01
0E6oEhZZtQvj811iXQFLrB,03KZdAmIbygv24RUgb7dVi,寂寞而已,1,2024-04-26
0E6oEhZZtQvj811iXQFLrB,2QmNxNAagoEXqjiF0MIkkC,縫補傷的人,1,2024-04-12
0E6oEhZZtQvj811iXQFLrB,7tAWTn1f9JjZaOdk5lAZb9,Good Show,1,2024-03-29
0E6oEhZZtQvj811iXQFLrB,7bg7MKUjxblcsrUeVE6aMn,一直被愛著,1,2024-03-14
0E6oEhZZtQvj811iXQFLrB,55Ti7KlBQJ1IcEWanHyUJw,無悔餘年,1,2023-09-07
0E6oEhZZtQvj811iXQFLrB,2wZaaFOGyJSYAC1t9jnpqA,查某囡仔,1,2022-05-20
0E6oEhZZtQvj811iXQFLrB,7zgIgD8IdpgRFPByQdc3IS,沒那麼簡單,1,2022-05-13
0E6oEhZZtQvj811iXQFLrB,5lD3mnkciTmGRIBD0UWFfI,說故事的歌,1,2022-04-29
0E6oEhZZtQvj811iXQFLrB,6RTYWjRyhc9CGg5ZAcSnfC,改變的奇蹟,1,2022-02-18
0E6oEhZZtQvj811iXQFLrB,4olR7uew39OiJDzMUpQM3F,送予你的歌,1,2021-03-26
0E6oEhZZtQvj811iXQFLrB,4nUMUXLK3fclsE6Ko8sChU,舞台,1,2021-03-05
0E6oEhZZtQvj811iXQFLrB,3eQdBILKTRGcHKOHpRzYla,迷路在雲端,1,2019-10-04
0E6oEhZZtQvj811iXQFLrB,6L1taZZlV2Sx286yCmXcTs,候鳥,1,2019-09-13
0E6oEhZZtQvj811iXQFLrB,3OODByIwcSWAsgfzW1Wjzl,一筆勾銷 (公視<噬罪者>片頭曲),1,2019-06-14
0E6oEhZZtQvj811iXQFLrB,5GVotmK50jtzm6teEzaps4,晚安,1,2018-11-16
0E6oEhZZtQvj811iXQFLrB,2CkYTdnSTKXfhuP5yqsHHU,"左手天才右手瘋子 (電影""心理罪之城市之光""推廣曲)",1,2017-12-15
0E6oEhZZtQvj811iXQFLrB,3DCves75n9PQsGm7ADc5SH,無聲的約束,1,2017-10-24
0E6oEhZZtQvj811iXQFLrB,2o7FNIQZUt5oohciJy8jiN,下個街角,1,2016-04-05
0E6oEhZZtQvj811iXQFLrB,1IPlEU7tdLjzawOTRNR9QB,死心了沒有,1,2016-03-29
0E6oEhZZtQvj811iXQFLrB,00xOX2UKF6QtpiNjqo27hP,讓,1,2015-10-20
0E6oEhZZtQvj811iXQFLrB,5CDbsrjQEUmYOMVQQuxBXm,佛教青年的歌聲,4,2002-12-03
0E6oEhZZtQvj811iXQFLrB,4QujlUn9OTLG4qFxMja90M,痴心絕對,10,2002-06-27
0E6oEhZZtQvj811iXQFLrB,6b5Az9yqsPMIrYYguFiEOt,我是歌手第三季 (第十一期 Live),7,2015-03-13
0E6oEhZZtQvj811iXQFLrB,0tpO3Q8XdSddD0uFt4S6Pa,3.1415,11,2015-01-09
0E6oEhZZtQvj811iXQFLrB,5Sok414oC2H15qEQ5IngYD,華語經典回憶殺,13,2023-12-16
6qvVoPGEqNCyYSjYCgfV1v,3N7m8jfIAsOu3gBFuve1q6,It's been a while,2,2024-05-02
6qvVoPGEqNCyYSjYCgfV1v,0jxxX5N7potKRXPJUOlUbC,"Queen of Tears (Original Television Soundtrack), Pt.9",2,2024-04-14
6qvVoPGEqNCyYSjYCgfV1v,2y0d9PR0HmZ3fiFpik1jQ7,Somehow Different,2,2024-03-28
6qvVoPGEqNCyYSjYCgfV1v,3IhnwWehcwHwLKfP2vgVYn,"EXchange3, Pt. 5 (Original Soundtrack)",2,2024-01-26
6qvVoPGEqNCyYSjYCgfV1v,5fYmB8cdgKh3GBzhXoDaLw,When I stop thinking,6,2023-11-21
6qvVoPGEqNCyYSjYCgfV1v,0n8M5xkvlhZSd8t7Mxp38s,"Trip: playlist (Original Television Soundtrack), Pt.2",2,2023-10-29
6qvVoPGEqNCyYSjYCgfV1v,3taDTzIRUZ0vtJbtOxnlSe,[THE SEASONS VolⅡ. 6] <AKMU's Long day Long night> ReːWake x Choi Yuree,1,2023-10-21
6qvVoPGEqNCyYSjYCgfV1v,0ip2nIDp24gqxNieGpq56A,Wandering Youth,1,2023-08-29
6qvVoPGEqNCyYSjYCgfV1v,7CYYhlUL2om7VTp8oLTb9Y,"Not Others, Pt. 3 (Original Soundtrack)",2,2023-08-01
6qvVoPGEqNCyYSjYCgfV1v,1bRYXvLc2G48EXhCxwxfyp,"Call It Love, Part 4 (Original Soundtrack from the Disney+ Original Series)",6,2023-03-16
6qvVoPGEqNCyYSjYCgfV1v,6VAiBqirKlthgxPQUgP7Tb,Dear.,2,2023-03-08
6qvVoPGEqNCyYSjYCgfV1v,3RfSnDer8OTxMsnzCRD5Fb,"Missing: The Other Side 2 (Original Television Soundtrack), Pt.3",2,2023-01-10
6qvVoPGEqNCyYSjYCgfV1v,6Bnnguv7ITOcrnTcqGQIy8,You may live in happiness (2022),2,2022-12-27
6qvVoPGEqNCyYSjYCgfV1v,739E4HVYrFVObgK0IFJYkA,Afterglow,5,2022-11-30
6qvVoPGEqNCyYSjYCgfV1v,1S5zQMBBDIklg0QR97Zq9I,Tonight,2,2022-10-05
6qvVoPGEqNCyYSjYCgfV1v,2zTRBl0d9LGCNwuwlf63Wx,Stroll,2,2022-08-24
6qvVoPGEqNCyYSjYCgfV1v,4noPMmoug2J8yZ11yOOwCl,별똥별 OST Part 5,2,2022-06-03
6qvVoPGEqNCyYSjYCgfV1v,3BIiz6Akrive4laESm0Eip,To the other side of greed,5,2022-05-26
6qvVoPGEqNCyYSjYCgfV1v,4U33ucPMfJMmaMo0SA6kqd,sleepless nights (My Sweden Laundry #1),1,2022-03-16
6qvVoPGEqNCyYSjYCgfV1v,6UsoiG7ypgjvgTMZsa5kCO,Thirty-nine (Original Television Soundtrack) Pt. 3,2,2022-03-03
6qvVoPGEqNCyYSjYCgfV1v,5jb1JQY7bJhOWXlMjID9uQ,Try (Journey Epilogue),1,2021-12-16
6qvVoPGEqNCyYSjYCgfV1v,2ZiNV3uCWEno9JIDtCaSaP,Journey,5,2021-10-05
6qvVoPGEqNCyYSjYCgfV1v,0I9P3bt2K8NAB97yh7uBPf,"Hometown Cha-Cha-Cha, Pt. 4 (Original Television Soundtrack)",2,2021-09-25
6qvVoPGEqNCyYSjYCgfV1v,3xWFhctuIPjLu4KCsEeBhg,"잘 지내자, 우리",1,2021-07-14
6qvVoPGEqNCyYSjYCgfV1v,6W5maKueRWuKffmaMfXUjp,Us,5,2021-04-13
6qvVoPGEqNCyYSjYCgfV1v,7qaaMiq2ZQOa5XBioK8Tjb,At least only we,6,2020-12-15
6qvVoPGEqNCyYSjYCgfV1v,0YNIxhGacBTVbldVYkcB5w,Reply,1,2020-09-20
6qvVoPGEqNCyYSjYCgfV1v,1UVq8dhcbxeUpx8lTlMFtN,Home,1,2020-06-04
6qvVoPGEqNCyYSjYCgfV1v,1rXCbK2LqR1QFQ1LIaOugu,Shape,6,2020-02-24
6qvVoPGEqNCyYSjYCgfV1v,5Yzizi5UyQRoR6bbtF7rMX,Thirty-nine (Original Television Soundtrack),29,2022-03-28
6qvVoPGEqNCyYSjYCgfV1v,4SjPoZdHsCXFOz1Nb6ZKSo,Wedding Impossible (Original Soundtrack Special),5,2024-03-05
6qvVoPGEqNCyYSjYCgfV1v,7JH0j8g9pTVNJj4z4ebKV7,Sh**ting Stars OST,51,2022-06-11
6qvVoPGEqNCyYSjYCgfV1v,6iHKlPIButEGe8ckLpjgbM,Lyrical 1 – Afterimage,6,2020-09-29
6qvVoPGEqNCyYSjYCgfV1v,6xFWGyA2UdPjZWJdYVvu9l,Call It Love (Original Soundtrack & Score from the Disney+ Original Series),61,2023-09-08
6qvVoPGEqNCyYSjYCgfV1v,3xPI4BmIsgVmcn0OYskYVj,Love Flows (With Choi Yu Ree),1,2021-06-23
6qvVoPGEqNCyYSjYCgfV1v,2gvSxOGYIbaVsj7jkQHtLP,Wedding Impossible (Original Soundtrack),25,2024-04-03
6qvVoPGEqNCyYSjYCgfV1v,1FGqL9JfXqc08v8dlKcOjS,Shared Office Hookup (O'PENing) (Original Soundtrack),27,2022-05-03
6qvVoPGEqNCyYSjYCgfV1v,12cxiuVovMSmz999itEWLa,Not Others (Original Soundtrack),37,2023-08-28
6qvVoPGEqNCyYSjYCgfV1v,7MjQ0VZU8aUKPD48XORKeR,Always thing that is not,5,2022-02-01
6qvVoPGEqNCyYSjYCgfV1v,7vF7MiKg39RM0r32dD5jLH,Missing: The Other Side 2 (Original Television Soundtrack) Special,35,2023-02-01
6qvVoPGEqNCyYSjYCgfV1v,1jzqC7js5BW3f0G2UyxZfG,Faithful (feat. Choi Yu Ree),1,2023-01-04
6qvVoPGEqNCyYSjYCgfV1v,4fcINOYzmkix7bDi7t1lcp,29th Yoo Jae Ha Music Contest,11,2019-06-01
6qvVoPGEqNCyYSjYCgfV1v,42BHrVBnOMCvo8mqQBgnyc,"In Bloom', Cafe Shofar Compilation Vol.1",4,2019-10-24
1xs6WFotNQSXweo0GXrS0O,1ugdbMIX8sPMUvlNcNCZ4P,B.L.E.S.S.E.D,11,2020-09-02
1xs6WFotNQSXweo0GXrS0O,6Epnn9sgvvUrHdEf7JKjQb,WE,7,2019-05-15
1xs6WFotNQSXweo0GXrS0O,7EHpxYuyzinzbLqjZmgsYh,TROUBLE,10,2019-04-03
1xs6WFotNQSXweo0GXrS0O,54r8xseUAz0c9ORidjAKmZ,AH YEAH,8,2015-04-14
1xs6WFotNQSXweo0GXrS0O,5kLKwa7ACwE6fTS1I2a1TT,FIRE (CHN Version),1,2022-10-28
1xs6WFotNQSXweo0GXrS0O,5DbZBWJtKZnwCKDkMvC45q,X,4,2022-09-29
1xs6WFotNQSXweo0GXrS0O,7y9tnqFd79dcr8w2XLumi8,Bad Girl For You,2,2019-12-25
1xs6WFotNQSXweo0GXrS0O,3gWneN2R8eKTsujSdkfEro,UP&DOWN [JAPANESE VERSION] SPECIAL EDITION,4,2019-10-30
1xs6WFotNQSXweo0GXrS0O,2DRqZ1bjWDxbUxhFfrvY8c,TROUBLE,1,2019-02-27
1xs6WFotNQSXweo0GXrS0O,0BePiDVdS09GVoBe30WMAd,I Love You,2,2018-11-21
1xs6WFotNQSXweo0GXrS0O,6MBUmvcxJjL2bB5RvMLy27,[Re:flower] PROJECT #5,2,2018-07-17
1xs6WFotNQSXweo0GXrS0O,3fZzghGqQHpeLOrWL27VZi,[Re:flower] PROJECT #4,2,2018-06-18
1xs6WFotNQSXweo0GXrS0O,4HieNS48HOj42OjCs9Iqjl,[Re:flower] PROJECT #3,2,2018-05-22
1xs6WFotNQSXweo0GXrS0O,7hdql29wHs1VTWxmGmm5HV,Lady,2,2018-04-02
1xs6WFotNQSXweo0GXrS0O,3a3mFXHaN40oZRLubDoZkv,[Re:flower] PROJECT #2,2,2018-02-13
1xs6WFotNQSXweo0GXrS0O,3TfogJQH9Vp3V2UyIeaqQZ,[Re:flower] PROJECT #1,2,2018-01-16
1xs6WFotNQSXweo0GXrS0O,2ejJVhXC1pgVgROMsetsUL,Full Moon,6,2017-11-07
1xs6WFotNQSXweo0GXrS0O,7vZ0v0ZUX9KSCdZgCrtovy,Eclipse,6,2017-04-10
1xs6WFotNQSXweo0GXrS0O,7uKdSwxVfNUKLgxy7wjAB6,Hot Pink,1,2015-12-11
1xs6WFotNQSXweo0GXrS0O,7eXi3jZrvfqIfW3dDSl9Jt,Up & Down,2,2014-08-28
1xs6WFotNQSXweo0GXrS0O,0UESYObturnubw8KzpRTm7,Incarnation of money OST Pt.2,2,2013-02-08
1xs6WFotNQSXweo0GXrS0O,0opK7fhDf6UWIVb4AKEeRo,Every night,2,2012-10-02
1xs6WFotNQSXweo0GXrS0O,7la6WDETq7SKDPb3RqCBg3,HIPPITY HOP,6,2012-08-13
1xs6WFotNQSXweo0GXrS0O,5fjenF2DX4V84RiZSU5Ccf,HOLLA,2,2012-02-16
1xs6WFotNQSXweo0GXrS0O,2UJZYFwoSUlbMKo73IjQ9R,Street,13,2016-06-01
1xs6WFotNQSXweo0GXrS0O,4fSxQ6dH6OJnOeXnHegXOs,Incarnation of money OST,20,2013-04-20
1xs6WFotNQSXweo0GXrS0O,3dtwCBwYH1u7YmFbEITRdJ,The Thousandth Man OST,12,2012-10-11
4o7tWrzQOqarDtTMWD2HV9,7KVVfotZYLbM4rYaSGLrMX,PRODUCER,9,2021-02-05
4o7tWrzQOqarDtTMWD2HV9,0RC2WnrP7RwfII4HTX4vPM,蓮,12,2020-07-21
4o7tWrzQOqarDtTMWD2HV9,2OUayZ4Jvtv4zT6uxRdREl,NAMANANA - The 3rd Album,22,2018-10-19
4o7tWrzQOqarDtTMWD2HV9,18IRk3vprPVqDkOnrA3LAf,LAY 02 SHEEP,10,2017-10-07
4o7tWrzQOqarDtTMWD2HV9,0SJAG95v9GdmEIJRFRwYa1,SHUFFLE,1,2024-05-21
4o7tWrzQOqarDtTMWD2HV9,0aX0YIL3L77ORlC60LxKW9,Psychic (Chinese Version),1,2024-04-24
4o7tWrzQOqarDtTMWD2HV9,4uqK3r60uam9Qy1a1KPZ2r,Psychic,2,2024-04-17
4o7tWrzQOqarDtTMWD2HV9,4pLyc57YTVOwqJ3A6aTytX,做自己的太陽 (電影《熱辣滾燙》熱辣充電曲),2,2024-02-13
4o7tWrzQOqarDtTMWD2HV9,4KpY6cMN9N2roUiRQ1mQCi,THE DIRECTION,3,2023-12-03
4o7tWrzQOqarDtTMWD2HV9,6D6AUuSAVEsbvYR15hbqWI,Pokémon Party,1,2023-08-03
4o7tWrzQOqarDtTMWD2HV9,7M3s4j0hV3m0f0ztWJ0CaY,Alive,1,2023-05-23
4o7tWrzQOqarDtTMWD2HV9,5HWHsxbyklQeTtxER3jJe5,星星海,1,2023-04-27
4o7tWrzQOqarDtTMWD2HV9,7Id27hoZ9cJNpaqPwEfwwb,沒什麼能給你 (Nothing With Me),1,2022-12-22
4o7tWrzQOqarDtTMWD2HV9,7IHGd2XH72C5lrCvmvCJmR,西,5,2022-09-24
4o7tWrzQOqarDtTMWD2HV9,0DTOkybWlgvGdVURysoQrZ,面纱 (中文版),1,2022-09-21
4o7tWrzQOqarDtTMWD2HV9,78Yo8PKLNKJsVuqFQylA9l,酒 (JIU),1,2022-04-08
4o7tWrzQOqarDtTMWD2HV9,2lh5PhYex4ZQw1ekFuinoO,陪著你 (Bee With You),1,2021-11-25
4o7tWrzQOqarDtTMWD2HV9,5mwMJmjJuCAz27X8rn1zw8,東,4,2021-10-15
4o7tWrzQOqarDtTMWD2HV9,5zcB6CfeyFYhJrvINpzOOx,三昧真火,1,2021-10-07
4o7tWrzQOqarDtTMWD2HV9,5ihkLKYe0A9iRu6RbLS0WM,Descendants of the Dragon (Remix),1,2020-10-04
4o7tWrzQOqarDtTMWD2HV9,1R4JHh85LKUpIsUzyhAH5L,BOOM (R3HAB Remix),1,2020-09-14
4o7tWrzQOqarDtTMWD2HV9,0c6Xk5SmzXix6ZcyipZ0D5,Gluttony,1,2020-09-06
4o7tWrzQOqarDtTMWD2HV9,0pjTVlyFLA9Rc07VReYpdA,蹦,1,2020-07-09
4o7tWrzQOqarDtTMWD2HV9,5QXQZ3iBGygvNV8prDTggC,蓮,6,2020-05-31
4o7tWrzQOqarDtTMWD2HV9,1gWPazBSOed457qwhsL9g8,玉,1,2020-05-19
4o7tWrzQOqarDtTMWD2HV9,4lmYtOAMK7UuwSCBYe7lnx,会好的,1,2020-02-20
4o7tWrzQOqarDtTMWD2HV9,6avR8PGvjeNiHbbKNH6lJq,Namanana (Remix),1,2020-01-22
4o7tWrzQOqarDtTMWD2HV9,2WB8mlucWHQeC3CAFXGaCj,外婆,1,2019-12-16
4o7tWrzQOqarDtTMWD2HV9,53GHABg4pTJ2WOmdSdooRd,晚安,2,2019-11-15
4o7tWrzQOqarDtTMWD2HV9,16I8QzqlfQFUJmjvkMRATp,Honey,4,2019-06-14
4o7tWrzQOqarDtTMWD2HV9,1UFF3YEixJrTqoKctR5e7Z,When It's Christmas,1,2018-12-24
4o7tWrzQOqarDtTMWD2HV9,1D8ziLcedBmzGZsLqaUSUl,Give Me A Chance,1,2018-10-05
4o7tWrzQOqarDtTMWD2HV9,573ArsbGpyQHQqry8tii2G,Sheep (Alan Walker Relift),1,2018-08-31
4o7tWrzQOqarDtTMWD2HV9,5clpTfgrUfTg4EoJ2eWMSe,Winter Special Gift,6,2017-12-22
4o7tWrzQOqarDtTMWD2HV9,056cMKYvYTtk35XrYRooLq,健康动起来,1,2017-01-27
4o7tWrzQOqarDtTMWD2HV9,6tO92JJQsdLp6NX0JGvRJa,LOSE CONTROL – The 1st Mini Album,6,2016-10-28
4o7tWrzQOqarDtTMWD2HV9,3662XGzxLUvsVnhIMHxACs,what U need?,1,2016-10-06
4o7tWrzQOqarDtTMWD2HV9,7xyTfd0rWjxdLLqNtvqayI,모노드라마 Monodrama - SM STATION,2,2016-05-27
4o7tWrzQOqarDtTMWD2HV9,5SQtYHcGIsYyEgTX3Zt50j,Estrela (A Capella),1,2021-04-30
5Nw7qx3NoHzpw59WYcJTve,5imt2fu9plNVvxIsHqdqpX,"Lovely Runner, Pt. 4 (Original Soundtrack)",6,2024-04-23
5Nw7qx3NoHzpw59WYcJTve,0yaxMWGvOI7jSirSsKQj37,"Lovely Runner, Pt. 1 (Original Soundtrack)",8,2024-04-08
5Nw7qx3NoHzpw59WYcJTve,5XvviO9x4mn2CxVuNC1xF8,Бчмер,1,2024-07-07
7g65zUBhUAbiu4pAcoyWRd,6kINd2bWnU4ZESxqbhRCZg,好男人的情歌 (Remastered),16,2016-12-02
7g65zUBhUAbiu4pAcoyWRd,3tl15B9oCnIznubVjuX7OR,不甘寂寞,14,2014-08-01
7g65zUBhUAbiu4pAcoyWRd,6j79XNBpGIGFpO9pWFc9tC,消息,10,2014
7g65zUBhUAbiu4pAcoyWRd,08UGnjCvD6dW7WpR0blLGs,男人的好　新歌精選影音全記錄,31,2005-03-08
7g65zUBhUAbiu4pAcoyWRd,29ZKvBsbfLS4alu1UBOoHB,整個八月,10,2004
7g65zUBhUAbiu4pAcoyWRd,4ehTQmehnIFczK8RmQUyZl,大丈夫,11,2003
7g65zUBhUAbiu4pAcoyWRd,2YMUork9H7B0lYvbjODFBj,替身,10,2001-11-11
7g65zUBhUAbiu4pAcoyWRd,0l1ocTyq7doVOy1gqLClE0,Yu I Chih Hsia,11,1999-08-06
7g65zUBhUAbiu4pAcoyWRd,7d0ToujsxViHdermPryG6T,月亮 太陽,11,1998-12-08
7g65zUBhUAbiu4pAcoyWRd,0qvmUr424iIE9tStKSBiPr,單戀,8,1998-01-01
7g65zUBhUAbiu4pAcoyWRd,1NvcqIHo7R3UD3B6F2mUIo,奇蹟,23,1998
7g65zUBhUAbiu4pAcoyWRd,7aBp2akZ7AEPvXmfQ5BWmC,溫古知新,12,1997-11-05
7g65zUBhUAbiu4pAcoyWRd,68AQ4YGUQkjVHAnbMKLnXo,一言難盡,10,1995
7g65zUBhUAbiu4pAcoyWRd,5Y7M1SLHMtiZ9WW3TT4ufe,張宇戲劇主題曲精選 (2008-2011),5,2022-04-30
7g65zUBhUAbiu4pAcoyWRd,2MZ6k2CnZOEHdTnqUxUN4a,仰望,1,2022-03-25
7g65zUBhUAbiu4pAcoyWRd,0pcqjPwBloZXi7PW8KC8Uq,我們盡力了,1,2022-02-11
7g65zUBhUAbiu4pAcoyWRd,1cyw7WwJU903JpJPSaBdt4,純粹,10,1996-12-01
7g65zUBhUAbiu4pAcoyWRd,5tKMsjNvD7YdctjIwvMMjl,因為你(新曲+精選),16,1996-01-01
7g65zUBhUAbiu4pAcoyWRd,0p0XesZs94NZE6OaBiJ7Na,我的心裡沒有他 百代歌后靜婷紀念專集,72,2023-04-14
7g65zUBhUAbiu4pAcoyWRd,6P7QCfwyfVCEzsdEUmyzi1,巫啟賢風中有情演唱會,16,1997-01-01
7g65zUBhUAbiu4pAcoyWRd,7BEURgvbRCsSDa47ZaipZI,百代百年系列 24 電影名曲(一),20,2005-01-01
7g65zUBhUAbiu4pAcoyWRd,39Nt1tkXS3jcDNWOhfoWy0,風中有你,11,1996-01-01
4NHQUGzhtTLFvgF5SZesLK,4HqIEAaytAyzVPnnT0j9j3,Dirt Femme (Extended Cut),19,2023-08-11
4NHQUGzhtTLFvgF5SZesLK,6XkcQFjNbnDonAkQdRwAeX,Dirt Femme (Stripped),7,2023-05-05
4NHQUGzhtTLFvgF5SZesLK,0HO9NtwyP7ZqB1jZ70MJL6,Dirt Femme,12,2022-10-14
4NHQUGzhtTLFvgF5SZesLK,48I4Jtcqu5K5jZWadn035d,Sunshine Kitty (Paw Prints Edition),22,2020-05-22
4NHQUGzhtTLFvgF5SZesLK,5kaCqETtik8oE7M9D8wxrW,Sunshine Kitty,14,2019-09-20
4NHQUGzhtTLFvgF5SZesLK,6jggnLM3SdDnjQ3GWmIZ4L,BLUE LIPS (lady wood phase II),14,2017-11-17
4NHQUGzhtTLFvgF5SZesLK,1tuekzsMZQOuiMejKP6t2Y,Lady Wood,12,2016-10-28
4NHQUGzhtTLFvgF5SZesLK,64TLRZtPXB8eiqj3HHIEJF,Queen Of The Clouds (Blueprint Edition),24,2015-10-30
4NHQUGzhtTLFvgF5SZesLK,5Z5O36p7BivXzkucc0PAfw,Queen Of The Clouds,18,2014-09-24
4NHQUGzhtTLFvgF5SZesLK,5xBJBxfQFowtJ5yq7MnXMG,HEAT,4,2024-06-14
4NHQUGzhtTLFvgF5SZesLK,3ZOz5WED7SNRykujcrvXUZ,Love Bites (Feat. Tove Lo & SG Lewis),1,2024-05-22
4NHQUGzhtTLFvgF5SZesLK,7LoVja3RCje6JjC1NM9PyA,Disco Tits (Karma Fields Remix),1,2023-09-07
4NHQUGzhtTLFvgF5SZesLK,3EV8D8ljJf9bxlWCbpzmTJ,Elevator Eyes,1,2023-08-09
4NHQUGzhtTLFvgF5SZesLK,3vyOR4FP4zRj6lXBydsD8n,I like u (Remixes),5,2023-07-21
4NHQUGzhtTLFvgF5SZesLK,7LgDdGRVsPk5KgZTetomWM,I like u (Melanie C x Emergency_Loop Remix),2,2023-07-20
4NHQUGzhtTLFvgF5SZesLK,6VgUL8abMlwrLw53rSTc9F,I like u (Dorian Electra Remix),2,2023-07-07
4NHQUGzhtTLFvgF5SZesLK,1nwUNgLVIXlYT7hCWqMrIY,I like u (ELIO Remix),2,2023-06-23
4NHQUGzhtTLFvgF5SZesLK,4CD20ta8qwSZV5iqSDzo7w,I like u,1,2023-05-31
4NHQUGzhtTLFvgF5SZesLK,1jskQCfh9IXZjEfZRq5H1q,Habits (Stay High) [Stripped in France],2,2023-03-15
4NHQUGzhtTLFvgF5SZesLK,71bAwRaSVv4NIHmY61UutA,Borderline,2,2023-02-10
4NHQUGzhtTLFvgF5SZesLK,00mmd7BRu1UElUfOd5GQtf,Dancing On My Own (triple j Like A Version),1,2023-01-21
4NHQUGzhtTLFvgF5SZesLK,2Vv75hiDNkC3Te9FEUMRIC,Call On Me (with Tove Lo) [SG's Dub Edit],2,2022-12-23
4NHQUGzhtTLFvgF5SZesLK,6V0Q6oZp9oeCy5tlSasI14,No One Dies From Love (Stripped in France),3,2022-11-23
4NHQUGzhtTLFvgF5SZesLK,25EcUkXtN4IQOltpHNX9yi,Grapefruit,1,2022-10-12
4NHQUGzhtTLFvgF5SZesLK,4f2spuorkr4IOoI5AXCzLi,Call On Me (with Tove Lo),1,2022-10-10
4NHQUGzhtTLFvgF5SZesLK,66eZbQtRlUedXDhAUrkbrZ,2 Die 4 (Jax Jones Midnight Snacks Remix),2,2022-09-07
4NHQUGzhtTLFvgF5SZesLK,4QvgecSIr6MZGaWw4S9tTk,2 Die 4,1,2022-07-29
4NHQUGzhtTLFvgF5SZesLK,4DrdJstlfaAYc5yAZsVJvg,No One Dies From Love (The Remixes),4,2022-07-15
4NHQUGzhtTLFvgF5SZesLK,0pV5vZ6mJEnc6QMTVm76O6,No One Dies From Love (DJ_Dave Edit),1,2022-07-15
4NHQUGzhtTLFvgF5SZesLK,0nnoKwJ6HXu8igzbcP53ST,True Romance,1,2022-06-21
4NHQUGzhtTLFvgF5SZesLK,6Z3nZaw6bAjgiaZfX0hM27,No One Dies From Love (220 KID Remix),2,2022-06-15
4NHQUGzhtTLFvgF5SZesLK,5JlAM39xIIUpJZgxDQBAC4,No One Dies From Love,1,2022-05-03
4NHQUGzhtTLFvgF5SZesLK,7IneQ0ViJjz9UR0lisWJzJ,"How Long (From ""Euphoria"" An HBO Original Series)",1,2022-01-26
4NHQUGzhtTLFvgF5SZesLK,6tC0F2pIZ9vNFnQ1W76nAZ,GIVE IT ALL UP (feat. Tove Lo),1,2021-10-20
4NHQUGzhtTLFvgF5SZesLK,0CK0BfWr8VfZ2jWQ0x94PP,Cool Girl (Nora En Pure Remix),2,2021-09-17
