date,rank,track_name,artist_names,peak_rank,previous_rank,days_on_chart,streams,track_id,artist_id
2023-09-11,172,我很好騙,Power Station,5,165,883,"10,221",69AvckyixY1AIGRYDZ1QnO,6zCAdMK7SVxKyGMnAc26Cy
2023-09-11,173,光年之外 (電影 《Passengers》 中國區主題曲),G.E.M.,8,176,66,"10,201",1bkvGbgK4HU8B7Ue4k7O7I,7aRC4L63dBn3CiLDuWaLSI
2023-09-11,174,勇气,棉子,16,164,1072,"10,150",5rY7xc2h5Imj6iFn97h8Qj,6Y4Ur76H9vh8gw4QADaUKp
2023-09-11,175,NEW DANCE,XG,145,—,1,"10,014",6Pjzy9avwlVr4UAbxkQQmh,0LOK81e9H5lr61HlGGHqwA
2023-09-11,176,一路向北,Jay Chou,80,172,39,"10,014",31RIphTQ9y4zStkH5xRWgW,2elBjNSdBE2Y3f0j1mjrql
2023-09-11,177,Single Soon,Selena Gomez,77,191,17,"10,011",6iF4RgIjDvDqyW13PezSj3,0C8ZW7ezQVs4URX5aX7Kqx
2023-09-11,178,天黑請閉眼,九澤CP,5,195,3,"10,011",1Tf5PcIbUcYhhjZIrQFybB,7JRMSnpii2F9B7JlqRGiYR
2023-09-11,179,唯一 (三立/台視戲劇《戀愛是科學》插曲),告五人,14,163,966,"10,000",19fp9nI0tq0lcBl7XoCHAb,6xErgeZYatiaQ36SB5bvi8
2023-09-11,180,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,Crowd Lu,1,167,1113,"9,948",3OC84eKMxRJ4x0Hcwl9i4i,2JBUyLiFvpFPWdZGqIGYLD
2023-09-11,181,乘著無人光影的遠行,Hebe Tien,44,193,25,"9,930",6OmeRpm2rmf3BoOboNexV0,14bJhryXGk6H6qlGzwj3W5
2023-09-11,182,哪里都是你,隊長,46,166,605,"9,884",3QP3cYE3qnplFueLKNVsbM,4SpsVETdnMLwPHyOW0FlQz
2023-09-11,183,Allergy,(G)I-DLE,2,152,120,"9,840",38MKW2tQHtyO8djIOKlEFF,2AfmfGFbe0A0WsTYm0SDTx
2023-09-11,184,走不出的回忆,Ren Ran,112,—,1,"9,837",74gm2F6l4EaYXtLXwkYdf5,6f4srX54JFrLNK4aTJe2Sc
2023-09-11,185,你被寫在我的歌裡,"sodagreen, Ella Chen",144,187,2,"9,825",7ovUSP7jWkzWR2SHptYJfd,3WYT2b8pOLsLsqSaoWYr7U
2023-09-11,186,壞人,Abin Fang,52,194,19,"9,822",0VwzEoaTzrA4zjaRIkXpbh,3sHU5vwszRfnJNhvcYNZdS
2023-09-11,187,Cupid (Twin Ver.) - Live Studio Version OT4,FIFTY FIFTY,37,181,159,"9,800",7FbrGaHYVDmfr7KoLIZnQ7,4GJ6xDCF5jaUqD6avOuQT6
2023-09-11,188,告白氣球,Jay Chou,53,185,3,"9,798",1ivCIgrYZyE0BvItL4Z8lk,2elBjNSdBE2Y3f0j1mjrql
2023-09-11,189,more than words,Hitsujibungaku,162,—,1,"9,750",2ZT6eELxeETGamaiXu6vmk,6S8w5rLsEwjN21jQeRES0n
2023-09-11,190,Tally,BLACKPINK,5,175,180,"9,727",0bYVPJvXr8ACmw313cVvhB,41MozSoPIsD1dJM0CLPjZF
2023-09-11,191,那些你很冒險的夢,JJ Lin,49,178,67,"9,648",2aMN1ky0SzSEcV1QdBYbW9,7Dx7RhX0mFuXhCOUgB01uM
2023-09-11,192,在這座城市遺失了你 (戲劇《他們創業的那些鳥事》插曲),告五人,2,173,984,"9,640",1Ytgo9ipdlTsf6wlg6sXf3,6xErgeZYatiaQ36SB5bvi8
2023-09-11,193,與我無關,阿冗,26,—,1,"9,545",4nMpKHdWRRfIbg2ogJAfPi,3dTgjg7lzUGiD3NwcGCK1n
2023-09-11,194,As If It's Your Last,BLACKPINK,12,174,3,"9,524",4ZxOuNHhpyOj4gv52MtQpT,41MozSoPIsD1dJM0CLPjZF
2023-09-11,195,只想把你偷偷藏好(《偷偷藏不住》电视剧主题曲/片头曲),"Silence Wang, 赵露思",24,192,2,"9,519",7cwB09xvS1ArgeXozdf3dU,0PdNEiQ3MsJGCEgE13Tz60
2023-09-11,196,BITE BACK,Cyndi Wang,130,—,1,"9,479",6MgqHZFAVhqe16zCX8VVsl,3AroL2oDPiAnMpTmIQv3KP
2023-09-11,197,Lovesick Girls,BLACKPINK,2,182,3,"9,447",4Ws314Ylb27BVsvlZOy30C,41MozSoPIsD1dJM0CLPjZF
2023-09-11,198,Love Yourself,Justin Bieber,55,180,3,"9,396",50kpGaPAhYJ3sGmk6vplg0,1uNFoZAHBGtllmzznpCI3s
2023-09-11,199,以後別做朋友,Eric Chou,32,—,1,"9,345",7zyYmIdjqqiX6kLryb7QBx,5fEQLwq1BWWQNR8GzhOIvi
2023-09-11,200,在沒有你以後 (feat. 張智成),"R-chord, Z-Chen",19,—,1,"9,343",4mDGkFRAqaYosoyWUI7QzM,5XkrVVn0lQIVPkH55nbTgZ
