date,rank,track_name,artist_names,peak_rank,previous_rank,days_on_chart,streams,track_id,artist_id
2023-09-10,171,幾分之幾 - 電影<花甲大人轉男孩>主題曲,Crowd Lu,1,175,146,"10,477",4F7ZAsndEIJXyFzJUHNlRu,2JBUyLiFvpFPWdZGqIGYLD
2023-09-10,172,一路向北,Jay Chou,80,171,38,"10,452",31RIphTQ9y4zStkH5xRWgW,2elBjNSdBE2Y3f0j1mjrql
2023-09-10,173,在這座城市遺失了你 (戲劇《他們創業的那些鳥事》插曲),告五人,2,186,983,"10,449",1Ytgo9ipdlTsf6wlg6sXf3,6xErgeZYatiaQ36SB5bvi8
2023-09-10,174,As If It's Your Last,BLACKPINK,12,179,2,"10,374",4ZxOuNHhpyOj4gv52MtQpT,41MozSoPIsD1dJM0CLPjZF
2023-09-10,175,Tally,BLACKPINK,5,183,179,"10,330",0bYVPJvXr8ACmw313cVvhB,41MozSoPIsD1dJM0CLPjZF
2023-09-10,176,光年之外 (電影 《Passengers》 中國區主題曲),G.E.M.,8,187,65,"10,324",1bkvGbgK4HU8B7Ue4k7O7I,7aRC4L63dBn3CiLDuWaLSI
2023-09-10,177,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,A-Lin,1,180,48,"10,253",6iNH42q8haGYDYGhKK6XiJ,28gf2piFx6cAKOMIwcky5a
2023-09-10,178,那些你很冒險的夢,JJ Lin,49,178,66,"10,238",2aMN1ky0SzSEcV1QdBYbW9,7Dx7RhX0mFuXhCOUgB01uM
2023-09-10,179,女孩子就是要被捧在手心,陳華,89,176,7,"10,221",1EjKrQJ1vPmkg03b1axITN,5ZxRmJ21NzjxD2ZGBxi7um
2023-09-10,180,Love Yourself,Justin Bieber,55,182,2,"10,159",50kpGaPAhYJ3sGmk6vplg0,1uNFoZAHBGtllmzznpCI3s
2023-09-10,181,Cupid (Twin Ver.) - Live Studio Version OT4,FIFTY FIFTY,37,159,158,"10,128",7FbrGaHYVDmfr7KoLIZnQ7,4GJ6xDCF5jaUqD6avOuQT6
2023-09-10,182,Lovesick Girls,BLACKPINK,2,181,2,"10,099",4Ws314Ylb27BVsvlZOy30C,41MozSoPIsD1dJM0CLPjZF
2023-09-10,183,Better Things,aespa,60,174,24,"10,078",6zZWoHlF2zNSLUNLvx4GUl,6YVMFz59CuY7ngCxTxjpxE
2023-09-10,184,Paris in the Rain,Lauv,21,184,12,"10,055",2MOoIbJWIYikwIXjBDe26i,5JZ7CnR6gTvEMKX4g70Amv
2023-09-10,185,告白氣球,Jay Chou,53,190,2,"10,051",1ivCIgrYZyE0BvItL4Z8lk,2elBjNSdBE2Y3f0j1mjrql
2023-09-10,186,On The Ground,ROSÉ,1,196,2,"9,972",2pn8dNVSpYnAtlKFC8Q0DJ,3eVa5w3URK5duf6eyVDbu9
2023-09-10,187,你被寫在我的歌裡,"sodagreen, Ella Chen",144,—,1,"9,940",7ovUSP7jWkzWR2SHptYJfd,3WYT2b8pOLsLsqSaoWYr7U
2023-09-10,188,遺憾,Abin Fang,64,132,18,"9,924",5nQCxF5H1f0XcEWeaRVUED,3sHU5vwszRfnJNhvcYNZdS
2023-09-10,189,如果雨之後,Eric Chou,2,191,4,"9,815",6kabSi7XCHHGThNme6J2tL,5fEQLwq1BWWQNR8GzhOIvi
2023-09-10,190,蒲公英的約定,Jay Chou,162,—,1,"9,737",4hYHaROtjB6YREh6AgW3fd,2elBjNSdBE2Y3f0j1mjrql
2023-09-10,191,Single Soon,Selena Gomez,77,185,16,"9,708",6iF4RgIjDvDqyW13PezSj3,0C8ZW7ezQVs4URX5aX7Kqx
2023-09-10,192,只想把你偷偷藏好(《偷偷藏不住》电视剧主题曲/片头曲),"Silence Wang, 赵露思",24,—,1,"9,699",7cwB09xvS1ArgeXozdf3dU,0PdNEiQ3MsJGCEgE13Tz60
2023-09-10,193,乘著無人光影的遠行,Hebe Tien,44,189,24,"9,689",6OmeRpm2rmf3BoOboNexV0,14bJhryXGk6H6qlGzwj3W5
2023-09-10,194,壞人,Abin Fang,52,162,18,"9,664",0VwzEoaTzrA4zjaRIkXpbh,3sHU5vwszRfnJNhvcYNZdS
2023-09-10,195,天黑請閉眼,九澤CP,5,188,2,"9,653",1Tf5PcIbUcYhhjZIrQFybB,7JRMSnpii2F9B7JlqRGiYR
2023-09-10,196,再見煙火,卓義峯,56,—,1,"9,645",2urzYCyon3tncXk26kpMYo,0GVoNfTDWNN9TUXc4mx1FX
2023-09-10,197,How You Like That,BLACKPINK,1,194,2,"9,629",4SFknyjLcyTLJFPKD2m96o,41MozSoPIsD1dJM0CLPjZF
2023-09-10,198,很久以後 - 電影《可不可以，你也剛好喜歡我》主題曲,G.E.M.,18,198,5,"9,597",6lZKB76djHxzO0p2Y3E8vj,7aRC4L63dBn3CiLDuWaLSI
2023-09-10,199,你不屬於我 - 《比悲傷更悲傷的故事》影集版片尾曲,Eric Chou,2,—,1,"9,591",5Y47GrCrjQY44qFv8Gt0Gm,5fEQLwq1BWWQNR8GzhOIvi
2023-09-10,200,楓,Jay Chou,120,200,3,"9,575",2YzJaHvzsEb1LzGugXIduK,2elBjNSdBE2Y3f0j1mjrql
