date,rank,track_name,artist_names,peak_rank,previous_rank,days_on_chart,streams,track_id,artist_id
2023-09-12,172,Better Things,aespa,60,168,26,"10,279",6zZWoHlF2zNSLUNLvx4GUl,6YVMFz59CuY7ngCxTxjpxE
2023-09-12,173,bad idea right?,Olivia Rodrigo,73,162,5,"10,254",3IX0yuEVvDbnqUwMBB3ouC,1McMsnEElThX1knmY4oliG
2023-09-12,174,Peter Pan Was Right,Anson Seabra,134,166,10,"10,152",2At18rPHOuTEjGEppwGV0A,2jHp7gQArCQrlMvdrIVFCg
2023-09-12,175,乘著無人光影的遠行,Hebe Tien,44,181,26,"10,133",6OmeRpm2rmf3BoOboNexV0,14bJhryXGk6H6qlGzwj3W5
2023-09-12,176,Single Soon,Selena Gomez,77,177,18,"10,133",6iF4RgIjDvDqyW13PezSj3,0C8ZW7ezQVs4URX5aX7Kqx
2023-09-12,177,一路向北,Jay Chou,80,176,40,"10,123",31RIphTQ9y4zStkH5xRWgW,2elBjNSdBE2Y3f0j1mjrql
2023-09-12,178,走不出的回忆,Ren Ran,112,184,2,"10,084",74gm2F6l4EaYXtLXwkYdf5,6f4srX54JFrLNK4aTJe2Sc
2023-09-12,179,光年之外 (電影 《Passengers》 中國區主題曲),G.E.M.,8,173,67,"10,040",1bkvGbgK4HU8B7Ue4k7O7I,7aRC4L63dBn3CiLDuWaLSI
2023-09-12,180,唯一 (三立/台視戲劇《戀愛是科學》插曲),告五人,14,179,967,"10,039",19fp9nI0tq0lcBl7XoCHAb,6xErgeZYatiaQ36SB5bvi8
2023-09-12,181,遺憾,Abin Fang,64,169,20,"10,019",5nQCxF5H1f0XcEWeaRVUED,3sHU5vwszRfnJNhvcYNZdS
2023-09-12,182,Cupid (Twin Ver.) - Live Studio Version OT4,FIFTY FIFTY,37,187,160,"10,005",7FbrGaHYVDmfr7KoLIZnQ7,4GJ6xDCF5jaUqD6avOuQT6
2023-09-12,183,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,Crowd Lu,1,180,1114,"9,974",3OC84eKMxRJ4x0Hcwl9i4i,2JBUyLiFvpFPWdZGqIGYLD
2023-09-12,184,哪里都是你,隊長,46,182,606,"9,928",3QP3cYE3qnplFueLKNVsbM,4SpsVETdnMLwPHyOW0FlQz
2023-09-12,185,在這座城市遺失了你 (戲劇《他們創業的那些鳥事》插曲),告五人,2,192,985,"9,860",1Ytgo9ipdlTsf6wlg6sXf3,6xErgeZYatiaQ36SB5bvi8
2023-09-12,186,i'm so tired...,"Lauv, Troye Sivan",2,167,14,"9,833",7LpMG3AEaIJgs62HQhAa91,5JZ7CnR6gTvEMKX4g70Amv
2023-09-12,187,別再想見我,許光漢,10,—,1,"9,776",7geIT54duCCwpJWQCPSZg7,3hhUgkTf3fFYGogFMbV5Wv
2023-09-12,188,Allergy,(G)I-DLE,2,183,121,"9,769",38MKW2tQHtyO8djIOKlEFF,2AfmfGFbe0A0WsTYm0SDTx
2023-09-12,189,聲聲慢,鄧福如 AFÜ,146,—,1,"9,767",4XVX6tUUOzTFklf9IAJiEn,7hJBfmab67blVoqZBIAx13
2023-09-12,190,Tally,BLACKPINK,5,190,181,"9,730",0bYVPJvXr8ACmw313cVvhB,41MozSoPIsD1dJM0CLPjZF
2023-09-12,191,壞人,Abin Fang,52,186,20,"9,688",0VwzEoaTzrA4zjaRIkXpbh,3sHU5vwszRfnJNhvcYNZdS
2023-09-12,192,As If It's Your Last,BLACKPINK,12,194,4,"9,683",4ZxOuNHhpyOj4gv52MtQpT,41MozSoPIsD1dJM0CLPjZF
2023-09-12,193,行星,Bestards,83,—,1,"9,646",2Y8ASbA7bbOMp3PpKRcu54,0Awqm7GXGiBp8fJNGvywra
2023-09-12,194,你不屬於我 - 《比悲傷更悲傷的故事》影集版片尾曲,Eric Chou,2,—,1,"9,588",5Y47GrCrjQY44qFv8Gt0Gm,5fEQLwq1BWWQNR8GzhOIvi
2023-09-12,195,告白氣球,Jay Chou,53,188,4,"9,565",1ivCIgrYZyE0BvItL4Z8lk,2elBjNSdBE2Y3f0j1mjrql
2023-09-12,196,那些你很冒險的夢,JJ Lin,49,191,68,"9,535",2aMN1ky0SzSEcV1QdBYbW9,7Dx7RhX0mFuXhCOUgB01uM
2023-09-12,197,以後別做朋友,Eric Chou,32,199,2,"9,476",7zyYmIdjqqiX6kLryb7QBx,5fEQLwq1BWWQNR8GzhOIvi
2023-09-12,198,Love Yourself,Justin Bieber,55,198,4,"9,465",50kpGaPAhYJ3sGmk6vplg0,1uNFoZAHBGtllmzznpCI3s
2023-09-12,199,I Like You (A Happier Song) (with Doja Cat),"Post Malone, Doja Cat",16,—,1,"9,453",0O6u0VJ46W86TxN9wgyqDj,246dkjvS1zLTtiykXe5h60
2023-09-12,200,Lovesick Girls,BLACKPINK,2,197,4,"9,431",4Ws314Ylb27BVsvlZOy30C,41MozSoPIsD1dJM0CLPjZF
